_id,name,sentence,cmd
2-81,,4호 전차에서 다른 사람이 연이어 올라오는 게 보였다.,
2-82,,… 적 전차장이다!!,"SetSprite(0, ""adel_basic"");SetSprite(1, "" rebecca_cry_1"");"
2-83,???,귀관!! 들리나??? 이야기를 하고 싶다!!,
2-84,???,"아무리 무신론자들이라도, 비무장한 민간인을 공격하지는 않겠지!!","SetSprite(0, ""adel_smile_1"");SetSprite(1, ""rebecca_cry_1"");"
2-85,,적 전차장은 고압적인 자세로 큐폴라 위에 서며 말했다.,
2-86,,바로 옆에서 아직도 무서운 듯 떨고 있는 민간인과는 완전히 대조적인 모습이다.,
2-87,,"자신의 요구가 마치 자연법칙처럼 당연하다고 여기는 듯, 너무나도 당당한 태도다.",
2-88,전차장,일단 이렇게 되었으니 대화에 응해보겠다.,"SetSprite(0, """");SetSprite(1, """");"
2-89,전차장,"대신, 협상이 결렬되는 즉시 사격 가능하도록 대기할 것!!",
2-90,소냐,넵! 알겠습니다!!,"SetSprite(0, ""sonya_angry"");"
2-91,,"<i><b> ""철컹"" </b></i>","SetSprite(0, """");PlaySFX(""hatch_open"");"
2-92,,해치를 열고 조심스럽게 올라간다.,
2-93,,공기가 뜨겁다.,
2-94,,화약 냄새와 늪지의 습하고 역한 냄새가 섞여 묘한 분위기를 자아냈다.,
2-95,,큐폴라 위에 올라서며 상대를 똑바로 쳐다본다.,"SetSprite(0, ""adel_basic"");"
2-96,,"차갑고 냉정해 보이는 푸른 눈,",
2-97,,깨끗하게 정돈된 흑색 정복과 그 위에서 번쩍이는 기사 철십자 훈장.,
2-98,,책에서 본 듯한 프로이센 장교의 모습 그 자체였다.,
2-99,,이에 반해 옆의 민간인은 훨씬 수수한 인상의 여성이었다.,"SetSprite(0, ""rebecca_basic"");"
2-100,,금방이라도 울 것처럼 보이는 검고 큰 눈망울.,
2-101,,"잔뜩 움츠러든 어깨와 몸에 안 맞는 큰 옷 때문에, 안 그래도 작은 몸집이 더 작게만 보인다.",
2-102,,"복장과 태도, 생김새까지 전혀 다른 두 명이 큐폴라 위에 나란히 서 있는 모습.",
2-103,,비현실적인 모습에 나도 모르게 웃음이 나올 뻔했다.,
2-104,아델라이데,"본관은 독일국방군 소속, 아델라이데 폰 아이젠베르크 대위라고 한다.","SetSprite(0, ""adel_basic"");"
2-105,아델라이데,우리의 용건은 간단하다. 항복하라.,UnlockBook(5);
2-106,,… 잘못들었슴다?,
2-107,전차장,항복해야 할 이유가 없다. 대위야말로 항복하도록!,
2-108,아델라이데,말귀를 못 알아듣는군.,
2-109,아델라이데,이건 권유가 아니라 명령이다.,
2-110,,갈수록 가관이다.,
2-111,전차장,그런 태도면 더 이상 대화는 불가능하다.,
2-112,전차장,민간인을 인질로 잡고 부끄럽지도 않나??!,
2-113,,적 전차장은 가소로운 듯 코웃음을 쳤다.,"SetSprite(0, ""adel_smile_1"");"
2-114,아델라이데,아쉽겠지만. 부끄러운 행동은 전혀 하지 않았다.,
2-115,아델라이데,그리고 귀관이 항복해야 하는 이유를 설명해주겠다.,
2-116,아델라이데,"첫째, 귀관의 전차는 전투 불능 상태다.","SetSprite(0, ""adel_basic"");"
2-117,아델라이데,탄약은 소진되었고 엔진은 과열되어 기동 불능이다.,
2-118,아델라이데,"둘째, 곧 아군의 지원 병력이 도달한다.",
2-119,아델라이데,티거 전차 1개 소대가 올 것이다.,
2-120,아델라이데,어떤가? 이래도 내 말이 틀렸나?,
2-121,전차장,큭…,
2-122,,그 짧은 순간에 우리 상황을 정확하게 파악했다.,
2-123,,탄약은 교전 거리를 갑자기 줄인 것을 보아 철갑탄이 소진되었다 판단했을 터.,
2-124,,그리고 엔진 상태는 소리를 듣고 확인한 것으로 보인다.,
2-125,,역시 수 없는 전장을 헤쳐온 베테랑답다.,
2-126,,하지만… 우리도 베테랑이다. 이제 반격이다.,
2-127,전차장,그렇기에 더더욱 그쪽이야말로 항복해야 한다!!,
2-128,전차장,지금 교전 거리라면 남은 탄약만으로도 충분하다!!,
2-129,전차장,스탈린그라드의 독일 전우들처럼 당신네들을 지옥으로 보내주고 남을 양이지.,
2-130,전차장,"그리고 파시스트들은 패주 중이고, 아군은 쿠르스크를 향해 공세 중이다.",
2-131,전차장,"즉, 여기 먼저 도착하는 건 우리 붉은 군대가 될 거다!!",
2-132,아델라이데,… 대화가 통하지 않는군.,"SetSprite(0, ""adel_smile_1"");"
2-133,아델라이데,그렇다면… 원하는 대로 해주지.,
2-134,,역시 협상은 결렬되었다.,"SetSprite(0, """");"
2-135,,발로 해치를 두들기며 준비 신호를 보낸다.,
2-136,전차장,바라던 바다.,
2-137,전차장,전원!! 사격….,"PlaySFX(""weapons_reload"");"
2-138,???,잠깐!!!!!!,
2-139,,사격 명령을 내리려던 찰나.,
2-140,,민간인이 4호 전차의 포방패 앞으로 뛰어들었다!!,
2-141,,"<i><b> ""쿵"" </b></i>","MakeShake(2.0);PlaySFX(""hit"");"
2-142,전차장,…. 잠깐 대기!!!,
2-143,???,으으…,"SetSprite(0, ""rebecca_angry"");"
2-144,,포신에 몸을 심하게 부딪쳤는지 괴로운 표정이다.,
2-145,아델라이데,뭐 하는 짓인가!!! 위험하게!!!,"SetSprite(0, ""adel_shock"");"
2-146,???,죄송해요... 하지만 이렇게 하지 않으면 멈추지 않을 거잖아요!!!,"SetSprite(0, ""rebecca_angry"");"
2-147,,가쁜 숨을 몰아쉬더니만 천천히 일어서며 말한다.,
2-148,레베카,제 이름은... 레베카라고 해요!,"SetSprite(0, ""rebecca_basic"");"
2-149,레베카,그리고 보시다시피... 폴란드계 유대인입니다!!,UnlockBook(4);
2-150,레베카,사정이 있어 이분들과 동행하고 있죠.,
2-151,레베카,저... 저는 포로가 아닙니다. 제 의지로 함께 탄 겁니다!,
2-152,레베카,그리고… 여러분께 부탁이 있습니다!!,
2-153,레베카,"하루, 아니 잠깐만이라도 싸움을 멈출 수는 없을까요?",
2-154,레베카,우리 둘 다 여기서 불필요한 피를 흘릴 이유가 없습니다!!,
2-155,,… 애초에 그럼 왜 독일놈들이 전쟁을 시작했는지...,
2-156,,철모르는 아가씨의 생떼를 들어줄 이유는 없다.,
2-157,전차장,비키세요. 그러다 죽습니다.,
2-158,레베카,차… 차라리 같이 쏘세요!,"SetSprite(0, ""rebecca_shock"");"
2-159,레베카,무고한 민간인까지 죽이고 싶다면 말이죠!!,"SetSprite(0, ""rebecca_angry"");"
2-160,이리나,… 허락도 받았는데 쏩시다.,"SetSprite(0, ""irina_basic"");"
2-161,,구경났는지 탄약수가 머리를 내민다.,
2-162,,발로 차서 다시 전차에 집어넣는다.,"PlaySFX(""hit"");"
2-163,전차장,"이유는 모르겠지만, 전쟁이 장난도 아니고 안됩니다. 비키세요!",
2-164,레베카,저… 저도 목숨 걸고 말하는 거예요!! 장난으로 하는 말이 아닙니다!!,"SetSprite(0, ""rebecca_cry_1"");"
2-165,,"여전히 글썽거리는 눈동자, 무서움에 말도 떨리고 있었지만, 진심이 묻어나오는 말이었다.",
2-166,,정적이 흐르는 가운데 훌쩍거리는 소리만 낮게 퍼져나가고 있었다.,"PlaySFX(""nature_sound_birds"");"
2-167,아델라이데,… 잠시 휴전은 어떠한가? 정중히 권유하지.,"SetSprite(1, ""adel_basic"");"
2-168,,정적을 깬 것은 상대편 전차장이었다.,
2-169,전차장,신뢰할 수 없다고 하면?,
2-170,아델라이데,본관도 귀관을 신뢰하지 않는다.,"SetSprite(1, """");SetSprite(0, ""adel_basic"");"
2-171,아델라이데,다만 국제인도법과 관습법 정도는 준수할 거라 기대하고 있다.,
2-172,전차장,아픈 곳을 잘 찌르는군.,
2-173,전차장,그렇다면 민간인이 안전하게 철수할 때까지 여기서 대기하겠다.,
2-174,레베카,"아니요, 전 이분들과 함께 가야 합니다!!","SetSprite(0, ""rebecca_angry"");"
2-175,레베카,못 비킵니다!!,
2-176,,수수하고 약해 보인다는 말은 취소다.,
2-177,,고집 세고 드센 사람이다.,
2-178,소냐,"저기, 잠깐 끼어들어도 될까요?","SetSprite(0, ""sonya_basic"");"
2-179,전차장,음? 무슨 일이지?,
2-180,소냐,"여기서 이렇게 대치하고 있어 봐야 결판도 안 날 거고, 시간 낭비에 불과해요.",
2-181,소냐,동의하시죠?,
2-182,아델라이데,귀관의 말이 맞다. 이 이상 불필요한 논쟁으로 시간을 지체하고 싶지 않다.,"SetSprite(1, ""adel_basic"");"
2-183,소냐,그럼 이야기가 빠르겠네요!,"SetSprite(0, ""sonya_smile_1"");"
2-184,소냐,"저희가 뒤로 물러설 테니, 그쪽도 뒤로 물러서세요.",
2-185,소냐,아시겠어요?,"SetSprite(0, ""sonya_basic"");"
2-186,아델라이데,여기서 뒤쪽은 늪지대다. 동의할 수 없다.,"SetSprite(1, ""adel_angry_2"");"
2-187,,단호히 고개를 저으며 이쪽을 노려본다.,
2-188,,… 솔직히 무섭다.,
2-189,소냐,동의하든 못하든 어차피 출구는 숲 사이의 작은 오솔길 하나뿐입니다.,
2-190,소냐,"그리고, 그 길은 우리 통제하에 있습니다.",
2-191,소냐,길만 막으면 아무리 발버둥 쳐도 여기에 갇힌 신세라는 거죠?,
2-192,아델라이데,장애물은 치우고 가면 끝날 일이다.,
2-193,아델라이데,고작 그 정도로 협박이 통할 거라 생각한 건가? 중사?,
2-194,소냐,어머? 자신 있으면 해보시죠?,"SetSprite(0, ""sonya_smile_1"");"
2-195,소냐,대위님?,
2-196,,분위기가 다시 험악해진다.,
2-197,레베카,잠깐만요. 감정적으로 굴지 말고 좀 냉정해지세요!!,"SetSprite(1, """");SetSprite(0, ""rebecca_angry"");"
2-198,레베카,지금 상황만이라도 정리하자구요!!!,
2-199,소냐,"그래서, 레베카 아가씨? 어떻게 하자는 거죠?","SetSprite(1, ""sonya_basic"");"
2-200,레베카,중사님하고 같은 의견입니다!! 서로 50미터씩 뒤로 가세요!,"SetSprite(1, """");SetSprite(0, ""rebecca_angry"");"
2-201,레베카,그럼 폐가가 중간에 끼게 되죠??,"SetSprite(0, ""rebecca_basic"");"
2-202,아델라이데,그렇게 되겠군.,"SetSprite(1, ""adel_basic"");"
2-203,레베카,폐가가 가림막이 되어줄 거에요 그럼.,
2-204,레베카,서로 보이지 않으면 지금 교착 상황만큼은 최소한 해결이 되겠죠!!,
2-205,아델라이데,… 그렇다는군. 어떻게 생각하나?,
2-206,,확실히 재정비할 시간은 필요하다.,
2-207,,"조금 전의 교전으로 어떤 피해를 입었는지 확인도 필요하고, 작전도 다시 구상해야 한다.",
2-208,,"즉, 손해를 보는 이야기는 아니다.",
2-209,전차장,좋다. 받아들이겠다.,
2-210,전차장,"동시에 후진하고, 휴전은 최소 1시간 동안 유지하는 것으로 한다.",
2-211,아델라이데,그러지. 레베카가 중간에서 이행 여부를 확인하도록.,
2-212,레베카,알겠어요…,
2-213,소냐,이래저래 시간은 벌었군요.,"SetSprite(1, """");SetSprite(0, ""sonya_basic"");"
2-214,,포수가 안도의 한숨을 내쉰다.,
2-215,,"말그대로 일촉즉발의 상황이었지만, 수습 단계에 접어들었다.",
2-216,이리나,… 후회할 겁니다….,"SetSprite(1, ""irina_basic"");"
2-217,소냐,아 좀!!!,"SetSprite(0, ""sonya_angry"");"
2-218,미하일,그래도 다들 무사하니 기쁘긴합니다!!,"SetSprite(1, """");SetSprite(0, ""michael_smile"");"
2-219,미하일,축배로 보드카라도 한잔 할까요?!,
2-220,전차장,"미하일, 일단 후진부터 하고 마셔라.",
2-221,미하일,하하하! 알겠습니다!!,
2-222,,"전차의 후진을 유도하기 위해 내려서자, 늪지에 전투화가 빠졌다.","SetSprite(0, """");PlaySFX(""sticky"");"
2-223,,… 기분 나쁘다. 마치 우리 상황 같다.,
2-224,레베카,저… 감사합니다…!!!,"SetSprite(0, ""rebecca_smile_1"");"
2-225,,뒤를 돌아보니 민간인이 고개를 푹 숙인채 서있었다.,
2-226,전차장,"아, 괜찮습니다. 다친데는 괜찮나요?",
2-227,레베카,네… 억지를 부려서 죄송해요.,
2-228,전차장,… 사정이 있는 거라 생각합니다만.,
2-229,전차장,너무 독일놈들을 믿지 마세요.,
2-230,레베카,아….,
2-231,전차장,그럼.,
2-232,,가볍게 목례를 하고 전차의 뒤로 돌아간다.,"SetSprite(0, """");SetSprite(1, """");"
2-233,,"이렇게, 적과의 기묘한 휴전이 시작되려 하고 있었다.",
3-1,,,"StopBGMAll();MakeTitle(""1943년 8월 4일. 오후 4시 30분.""); SetBackground(""ruin_day"");SetDateTime(""1943.08.04 16:30"");"
3-2,소냐,하… 따분하다…,"SetSprite(0, ""sonya_basic"");PlayBGM(""bgm20"");"
3-3,,같은 자세로 3시간 넘게 앉아 있었더니 슬슬 피로감이 몰려온다.,
3-4,,긴박했던 순간이 지나자 자연스럽게 늘어지기 시작한다.,
3-5,소냐,교대는 아직인가… 지겹네…,
3-6,,"갈라진 나무 벽 사이로 적 전차를 뚫어져라 쳐다보지만, 아직 별다른 일은 없다.",
3-7,소냐,이리나는 언제 돌아오는 거야… 흐암…,
3-8,,하품이 절로 나온다.,
3-9,소냐,차라리 전차로 돌아가고 싶어… 이건 최악이야…,
3-10,,"디젤과 윤활유, 그리고 매연 냄새가 그리워질 것이라고는 꿈에도 생각 못 했다.",
3-11,,"폐가를 경계 초소로 쓰기로 하고 조를 편성해서 진입,",
3-12,,폐가의 잡동사니를 죄다 끌고 와 엄폐물을 만들어 놓은 것까지는 좋았다.,
3-13,,"하지만 나무판자는 곰팡이가 잔뜩 껴서 매캐한 냄새를 풍겼고, 바닥에는 쥐똥이 가득 깔려 있다.",
3-14,,게다가 뭔지도 모를 다리 많은 벌레들이 온몸 위로 스멀스멀 기어 다니고 있다.,
3-15,,이리나는 이 와중에 정찰 겸 사냥이라면서 바로 나가버렸다.,
3-16,,"지난 몇 개월간 같이 생활했지만, 아직도 무슨 생각을 하는지 모를 아이다.",
3-17,소냐,아!! 정말!!!,"SetSprite(0, ""sonya_angry"");"
3-18,,짜증을 내며 벌레를 털어버린다.,
3-19,,… 몇 마리는 전투복 사이로 들어간 것 같다…,
3-20,,짜증 난다… 어쩌다 일이 이렇게 꼬였을까.,
3-21,소냐,솔직히 마지막 철갑탄은 명중했을텐데… 이상하단 말이야.,"SetSprite(0, ""sonya_basic"");"
3-22,,"숲으로 4호 전차가 들어오기 전, 언덕에서 T-34가 내려온 순간,","SetBackground(""meadow_day"");"
3-23,,조준경의 십자망 정중앙에 4호 전차가 들어왔다.,"SetBackground(""pzIV_meadow_day"");"
3-24,,"순간, 이겼다는 확신이 들었다.",
3-25,,무수한 전투를 치르면서 느꼈던.,
3-26,,바로 그 승리의 감촉이었다.,
3-27,,그 감촉 그대로 방아쇠를 당겼다. 하지만 결과는 도탄이었다.,"StopBGM(""bgm20"",1.2);"
3-28,,어째서? 맞는 게 당연한데?,
3-29,,당황스러웠다. 그리고 화가 났다.,
3-30,소냐,이상하단 말이야… 도저히 빗나갈 리가 없었는데.,"SetBackground(""ruin_day"");"
3-31,레베카,음? 어떤 게 이상하다는 거죠??,"SetSprite(1, """");SetSprite(0, ""rebecca_basic"");SetSprite(1, "" sonya_basic"");PlayBGM(""bgm04"");"
3-32,레베카,안녕하세요??,"SetSprite(0, ""rebecca_smile_1"");"
3-33,소냐,으아아아아아아아아!!!,"SetSprite(0, ""rebecca_shock"");SetSprite(1, "" sonya_shock"");"
3-34,,기습이다!!,
3-35,,다른 생각을 하다가 정신이 팔렸다!! 내가 미쳤지!!!,
3-36,,당장 PPSH-41로 적에게 7.62mm탄을!!!,"PlaySFX(""weapons_reload"");"
3-37,레베카,"히익, 멈추세요!!",
3-38,레베카,"저예요! 저, 레베카!!!","SetSprite(0, ""rebecca_angry"");"
3-39,소냐,뭐야!!?? 어떻게 들어왔어?,
3-40,레베카,뒷문이 열려 있길래 슬쩍…,"SetSprite(0, ""rebecca_basic"");"
3-41,,레베카가 가리킨 방향을 보자 뒷문이 훤하게 열려 있었다.,
3-42,,왜 저건 못 봤을까.,
3-43,소냐,칫! 아무튼 일로 와봐.,"SetSprite(1, "" sonya_angry"");"
3-44,레베카,꺄악!! 아파요!!!,"SetSprite(0, ""rebecca_shock"");"
3-45,,다소 거칠게 잡아끌어서 엄폐물 뒤로 다시 숨는다.,
3-46,소냐,이봐 레베카 씨?,"SetSprite(0, ""rebecca_cry_1"");"
3-47,소냐,원하는 게 뭔지는 모르겠지만 당신 뜻대로는 안될 거야.,
3-48,소냐,우리가 여기 있는 건 어떻게 알았지??,
3-49,레베카,아… 그러니까…,"SetSprite(0, ""rebecca_basic"");"
3-50,레베카,"잘 보여요. 전차 위에서도 보이고, 옆에서도 보이고요.",
3-51,,생각보다 위장이 허술했나 보다…,
3-52,,더 높은 엄폐물을 쌓아야겠다…,
3-53,소냐,"그건 아무래도 됐고, 여기 온 거는 탈출하려고 온 거지?","SetSprite(1, "" sonya_basic"");"
3-54,소냐,저 독일놈들한테서 벗어나기 위해서?,
3-55,레베카,아뇨? 전혀 아니에요.,
3-56,레베카,물물교환이에요!,"SetSprite(0, ""rebecca_smile_1"");"
3-57,,활짝 웃으며 천진난만한 미소를 짓는다.,
3-58,,… 이상하게 짜증 나는 행동만 골라서 하는데 밉지는 않은 사람이다.,
3-59,레베카,대위님이나 다른 분들이 오면 묻지도 않고 쏠 거잖아요?,
3-60,레베카,그래서 제가 온 겁니다.,
3-61,레베카,한마디로 적십자 같은 역할이지요? 헤헤…,
3-62,소냐,적십자??,
